Iter Residual Time
470 3.710e-06 32836.9
471 3.708e-06 32908.5
472 3.707e-06 32974.200000000004
473 3.706e-06 33040.9
474 3.704e-06 33108.8
475 3.703e-06 33175.4
476 3.701e-06 33242.3
477 3.700e-06 33312.0
478 3.699e-06 33391.100000000006
479 3.697e-06 33458.200000000004
480 3.696e-06 33532.0
481 3.695e-06 33598.8
482 3.693e-06 33671.4
483 3.692e-06 33736.9
484 3.690e-06 33804.3
485 3.689e-06 33869.3
486 3.688e-06 33939.4
487 3.686e-06 34006.3
488 3.685e-06 34072.4
489 3.684e-06 34138.8
490 3.682e-06 34205.4
491 3.681e-06 34278.100000000006
492 3.680e-06 34345.700000000004
493 3.678e-06 34412.9
494 3.677e-06 34483.600000000006
495 3.676e-06 34551.700000000004
496 3.674e-06 34629.8
497 3.673e-06 34695.8
498 3.672e-06 34761.200000000004
499 3.670e-06 34827.600000000006
500 3.669e-06 34906.200000000004
