Frame:1 Iter:134 Residual:1.084e+10 Relative:1.176e+07 FramePastTime:2920.8ms
Frame:1 Iter:135 Residual:1.127e+10 Relative:1.222e+07 FramePastTime:2925.6ms
Frame:1 Iter:136 Residual:1.170e+10 Relative:1.270e+07 FramePastTime:2930.6ms
Frame:1 Iter:137 Residual:1.215e+10 Relative:1.318e+07 FramePastTime:2935.3ms
Frame:1 Iter:138 Residual:1.259e+10 Relative:1.366e+07 FramePastTime:2940.1ms
Frame:1 Iter:139 Residual:1.305e+10 Relative:1.415e+07 FramePastTime:2945.0ms
Frame:1 Iter:140 Residual:1.350e+10 Relative:1.465e+07 FramePastTime:2949.8ms
Frame:1 Iter:141 Residual:1.397e+10 Relative:1.515e+07 FramePastTime:2954.5ms
Frame:1 Iter:142 Residual:1.443e+10 Relative:1.566e+07 FramePastTime:2959.3ms
Frame:1 Iter:143 Residual:1.490e+10 Relative:1.617e+07 FramePastTime:2964.1ms
Frame:1 Iter:144 Residual:1.538e+10 Relative:1.668e+07 FramePastTime:2968.8ms
Frame:1 Iter:145 Residual:1.585e+10 Relative:1.720e+07 FramePastTime:2973.7ms
Frame:1 Iter:146 Residual:1.633e+10 Relative:1.772e+07 FramePastTime:2978.5ms
Frame:1 Iter:147 Residual:1.681e+10 Relative:1.824e+07 FramePastTime:2983.2ms
Frame:1 Iter:148 Residual:1.730e+10 Relative:1.877e+07 FramePastTime:2987.9ms
Frame:1 Iter:149 Residual:1.778e+10 Relative:1.929e+07 FramePastTime:2992.7ms
Frame:1 Iter:150 Residual:1.827e+10 Relative:1.982e+07 FramePastTime:2997.3ms
Frame:1 Iter:151 Residual:1.876e+10 Relative:2.035e+07 FramePastTime:3002.0ms
Frame:1 Iter:152 Residual:1.925e+10 Relative:2.088e+07 FramePastTime:3007.1ms
Frame:1 Iter:153 Residual:1.974e+10 Relative:2.141e+07 FramePastTime:3011.8ms
Frame:1 Iter:154 Residual:2.023e+10 Relative:2.194e+07 FramePastTime:3016.5ms
Frame:1 Iter:155 Residual:2.072e+10 Relative:2.248e+07 FramePastTime:3021.2ms
Frame:1 Iter:156 Residual:2.121e+10 Relative:2.301e+07 FramePastTime:3025.8ms
Frame:1 Iter:157 Residual:2.170e+10 Relative:2.354e+07 FramePastTime:3030.5ms
Frame:1 Iter:158 Residual:2.220e+10 Relative:2.408e+07 FramePastTime:3035.1ms
Frame:1 Iter:159 Residual:2.269e+10 Relative:2.461e+07 FramePastTime:3040.1ms
Frame:1 Iter:160 Residual:2.318e+10 Relative:2.515e+07 FramePastTime:3051.6ms
